Title,Link,Views,Upload Date,Duration
3 secrets to Netflix's success | Reed Hastings and Chris Anderson,https://www.youtube.com/watch?v=9w0PL2_-oAE,87K views,4 years ago,
What to do when everything feels broken | Daniel Alexander Jones,https://www.youtube.com/watch?v=3oeIrWcQgJE,39K views,4 years ago,
"6 tips for better sleep | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=t0kACis_dJE,2.3M views,4 years ago,
"How much sleep do you really need? | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=knJWF4km3y0,695K views,4 years ago,
"How sleep can improve your immunity | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=SiDMd-b-R2g,137K views,4 years ago,
"How sleep affects your emotions | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=6F8wFkScnME,284K views,4 years ago,
"What's the connection between sleep and Alzheimer's disease? | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=6G3UIrqiFLw,173K views,4 years ago,
"Hacking your memory -- with sleep | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=6TyIY6u31gk,307K views,4 years ago,
"How caffeine and alcohol affect your sleep | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=KQ9FfzMKBNc,847K views,4 years ago,
"A walk through the stages of sleep | Sleeping with Science, a TED series",https://www.youtube.com/watch?v=eM2VWspRpfk,704K views,4 years ago,
What silence can teach you about sound | Dallas Taylor,https://www.youtube.com/watch?v=aUFp8HVxx7I,58K views,4 years ago,
Can light stop the coronavirus? | David Brenner,https://www.youtube.com/watch?v=zeBLHx-OzLE&pp=0gcJCX4JAYcqIYzv,40K views,4 years ago,
Let's scan the whole planet with LiDAR | Chris Fisher,https://www.youtube.com/watch?v=B6rIUxHZ9f4,101K views,4 years ago,
COVID-19 unraveled the workforce. Here's how to fix it | Mary L. Gray,https://www.youtube.com/watch?v=iazvFYCU4YU,35K views,4 years ago,
5 needs that any COVID-19 response should meet | Kwame Owusu-Kesse,https://www.youtube.com/watch?v=RQ8N2Diiimo,32K views,4 years ago,
A new stock exchange focused on the long-term | Michelle Greene,https://www.youtube.com/watch?v=D1JZkmkStK8,34K views,4 years ago,
3 questions to ask yourself about US citizenship | Jose Antonio Vargas,https://www.youtube.com/watch?v=is3F6ZtcSso,48K views,4 years ago,
How to build a resilient future using ancient wisdom | Julia Watson,https://www.youtube.com/watch?v=_DOOJx7AZfM,203K views,4 years ago,
New ways to understand life in a pandemic | Aaron Maniam,https://www.youtube.com/watch?v=Dn1nYrnsmr4&pp=0gcJCX4JAYcqIYzv,46K views,4 years ago,
Art in the age of machine intelligence | Refik Anadol,https://www.youtube.com/watch?v=UxQDG6WQT5s,655K views,4 years ago,
Stop making mass shooters famous | Tom Teves,https://www.youtube.com/watch?v=MG5-xZLTuVs,64K views,4 years ago,
How love can help repair social inequality | Chloé Valdary,https://www.youtube.com/watch?v=dB7gsp_zDZc,49K views,4 years ago,
How to connect while apart | Eric Yuan,https://www.youtube.com/watch?v=01qATwnoD_E,24K views,4 years ago,
"""White Lies"" / ""Turn It Around"" | Lucius",https://www.youtube.com/watch?v=r9b-DF7Q4xs,55K views,4 years ago,
What if you could help decide how the government spends public funds? | Shari Davis,https://www.youtube.com/watch?v=wk5_W0EFYTc&pp=0gcJCX4JAYcqIYzv,42K views,4 years ago,
Want a more just world? Be an unlikely ally | Dwinita Mosby Tyler,https://www.youtube.com/watch?v=Ruf6OdDRJSs&pp=0gcJCX4JAYcqIYzv,74K views,4 years ago,
How city mayors are taking action on climate change | Eric Garcetti,https://www.youtube.com/watch?v=VP_fpvI3Y1k,7.3K views,4 years ago,
D-L Stewart: Scenes from a Black trans life | TED,https://www.youtube.com/watch?v=epUmQP6VuDs,19K views,4 years ago,
Give yourself permission to be creative | Ethan Hawke | TED,https://www.youtube.com/watch?v=WRS9Gek4V5Q,3M views,4 years ago,
"Every day you live, you impact the planet | Jane Goodall",https://www.youtube.com/watch?v=ss-utCZ5Ok8,91K views,4 years ago,
The invisible life hidden beneath Antarctica's ice | Ariel Waldman,https://www.youtube.com/watch?v=QVgq4b9Tag8,51K views,4 years ago,
"A blueprint for reparations in the US | William ""Sandy"" Darity",https://www.youtube.com/watch?v=hv88_R-XDDw,52K views,4 years ago,
What happens when biology becomes technology? | Christina Agapakis,https://www.youtube.com/watch?v=3y5f2l5yM4c,92K views,4 years ago,
How museums help communities heal | Honor Harger,https://www.youtube.com/watch?v=fvKC5ACxXYA,22K views,4 years ago,
The transformative role of art during the pandemic | Anne Pasternak,https://www.youtube.com/watch?v=g80SezdX9WY,15K views,4 years ago,
How to disrupt philanthropy in response to crisis | Darren Walker,https://www.youtube.com/watch?v=kxGOuqsoteA,32K views,4 years ago,
"A friendly, autonomous robot that delivers your food | Ali Kashani",https://www.youtube.com/watch?v=PtqS0siIeKY,61K views,4 years ago,
The future of digital communication and privacy | Will Cathcart,https://www.youtube.com/watch?v=sGpSLgytOx0&pp=0gcJCX4JAYcqIYzv,26K views,4 years ago,
Africa is a sleeping giant -- I'm trying to wake it up | Adeola Fayehun,https://www.youtube.com/watch?v=GpxV10eD538,133K views,4 years ago,
The COVID-19 crisis is a chance to do capitalism differently | Mariana Mazzucato,https://www.youtube.com/watch?v=u3BZDx2dnSE,30K views,4 years ago,
An optimistic look at the future of girls' education | Malala Yousafzai,https://www.youtube.com/watch?v=T00TZkOMLZc&pp=0gcJCX4JAYcqIYzv,76K views,4 years ago,
Titus Kaphar: Can beauty open our hearts to difficult conversations? | TED,https://www.youtube.com/watch?v=TV841ZtGfj0,47K views,4 years ago,
What foods did your ancestors love? Aparna Pallavi,https://www.youtube.com/watch?v=2alYW5xz26E,100K views,4 years ago,
Stop being a bystander in your own life | Tracy Edwards,https://www.youtube.com/watch?v=klroP1mToFA,108K views,4 years ago,
Shantell Martin: How drawing can set you free | TED,https://www.youtube.com/watch?v=RzBUAY1wuw4,94K views,4 years ago,
John Lewis and Bryan Stevenson: The fight for civil rights and freedom | TED,https://www.youtube.com/watch?v=8atXMqZ_w0M,355K views,4 years ago,
"The trials, tribulations and timeline of a COVID-19 vaccine | Jerome Kim",https://www.youtube.com/watch?v=K7g6DmvWLms,21K views,4 years ago,
"H.E. Ellen Johnson Sirleaf: How women will lead us to freedom, justice and peace | TED",https://www.youtube.com/watch?v=-uR-iqh1x1Q,83K views,4 years ago,
The beauty and complexity of finding common ground | Matt Trombley,https://www.youtube.com/watch?v=3UdTys0yd90,35K views,4 years ago,
How Dolly Parton led me to an epiphany | Jad Abumrad,https://www.youtube.com/watch?v=Ji4sq73W7BM&pp=0gcJCX4JAYcqIYzv,73K views,4 years ago,
3 ways we can redesign cities for equity and inclusion | Vishaan Chakrabarti,https://www.youtube.com/watch?v=27WucvXpbd4&pp=0gcJCX4JAYcqIYzv,39K views,4 years ago,
Swizz Beatz: How to support and celebrate living artists | TED,https://www.youtube.com/watch?v=ZkyBw6UYybo,39K views,4 years ago,
The case to infect volunteers with COVID-19 to accelerate vaccine testing | Nir Eyal,https://www.youtube.com/watch?v=3jWsc0cG0wI,44K views,4 years ago,
Why is colonialism (still) romanticized? | Farish Ahmad-Noor,https://www.youtube.com/watch?v=Sigx5bMlzJU,76K views,4 years ago,
A vision for the future of Afghanistan | Ashraf Ghani,https://www.youtube.com/watch?v=YRXJtWAhFTI&pp=0gcJCX4JAYcqIYzv,55K views,4 years ago,
A path to higher education and employment for refugees | Chrystina Russell,https://www.youtube.com/watch?v=kqVGiB98cnc,41K views,4 years ago,
The new science of personalized vaccines | Ofer Levy,https://www.youtube.com/watch?v=drZ9OTsaGQA,58K views,4 years ago,
The new urgency of climate change | Al Gore,https://www.youtube.com/watch?v=oQeok_5j2So,96K views,4 years ago,
My secret to staying focused under pressure | Russell Wilson,https://www.youtube.com/watch?v=BzVmRVKvKa0,168K views,4 years ago,
How digital innovation can fight pandemics and strengthen democracy | Audrey Tang,https://www.youtube.com/watch?v=IZ2N3tF4W_k,52K views,4 years ago,
3 secrets of resilient people | Lucy Hone,https://www.youtube.com/watch?v=9-5SMpg7Q0k,495K views,4 years ago,
"""Peaceful Afternoon"" / ""Going To A Town"" | Rufus Wainwright",https://www.youtube.com/watch?v=ckHvKsZ1V7Q,13K views,4 years ago,
How the pandemic will shape the near future | Bill Gates,https://www.youtube.com/watch?v=jmQWOPDqxWA,1.8M views,4 years ago,
What tech companies know about your kids | Veronica Barassi,https://www.youtube.com/watch?v=TVNHd8ZODio&pp=0gcJCX4JAYcqIYzv,85K views,4 years ago,
How to turn your dissatisfaction into action | Yvonne Aki-Sawyerr,https://www.youtube.com/watch?v=nQo1NgQ-Yf0,118K views,4 years ago,
How flags unite (and divide) us | Michael Green,https://www.youtube.com/watch?v=7eL6AhWxW70,67K views,4 years ago,
"What COVID-19 means for the future of commerce, capitalism and cash | Dan Schulman",https://www.youtube.com/watch?v=DOa5ijO5Ba4,69K views,4 years ago,
The alliances needed to rebuild the developing world | Achim Steiner,https://www.youtube.com/watch?v=qNXRjtHShX4,20K views,4 years ago,
We need to green the economy while restarting it | Nigel Topping,https://www.youtube.com/watch?v=oyjIqtEVVB0,30K views,4 years ago,
How to support witnesses of harassment and build healthier workplaces | Julia Shaw,https://www.youtube.com/watch?v=9ICjwQ_lJ8Y,60K views,4 years ago,
The economic benefits of climate action | Marcelo Mena,https://www.youtube.com/watch?v=kUwLGyd7ir4&pp=0gcJCX4JAYcqIYzv,29K views,4 years ago,
How tech companies can help combat the pandemic and reshape public health | Karen DeSalvo,https://www.youtube.com/watch?v=OfMgKdhkaog,46K views,4 years ago,
5 steps to remove yourself from drama at work | Anastasia Penright,https://www.youtube.com/watch?v=DYpmewVFACM,258K views,4 years ago,
How to quickly scale up contact tracing across the US | Joia Mukherjee,https://www.youtube.com/watch?v=KoyG945wlyg,32K views,4 years ago,
The true cost of financial dependence | Estelle Gibson,https://www.youtube.com/watch?v=cuWVnNtz6po,95K views,4 years ago,
How racial bias works -- and how to disrupt it | Jennifer L. Eberhardt,https://www.youtube.com/watch?v=rVNb53lkBuc,174K views,4 years ago,
Autofocusing reading glasses of the future | Nitish Padmanaban,https://www.youtube.com/watch?v=9Y9ppMqXwkQ,302K views,4 years ago,
My story of love and loss as a transracial adoptee | Sara Jones,https://www.youtube.com/watch?v=8kjN1PnEGhA,53K views,4 years ago,
"The difference between being ""not racist"" and antiracist | Ibram X. Kendi",https://www.youtube.com/watch?v=KCxbl5QgFZw,318K views,4 years ago,
Let’s Make the World Wild Again | Kristine McDivitt Tompkins | TED,https://www.youtube.com/watch?v=UWothcLpazU&pp=0gcJCX4JAYcqIYzv,107K views,4 years ago,
Are we interrupting the kinky sex lives of fish? | Marah J. Hardt,https://www.youtube.com/watch?v=Va_8GmU9cmQ,72K views,4 years ago,
Can we edit memories? | Amy Milton,https://www.youtube.com/watch?v=ZK7ih4V0erc,136K views,4 years ago,
How the US can address the tragedy of veteran suicide | Charles P. Smith,https://www.youtube.com/watch?v=PLZV9Aj0e1Q,39K views,4 years ago,
"An ER doctor on triaging your ""crazy busy"" life | Darria Long",https://www.youtube.com/watch?v=nLjchFPvcQo,203K views,4 years ago,
The path to ending systemic racism in the US,https://www.youtube.com/watch?v=8IGZ_M0OOmA,201K views,4 years ago,
The secret weapon against pandemics | Georges C. Benjamin,https://www.youtube.com/watch?v=eGUKiFwlN2Q,46K views,4 years ago,
"To overcome challenges, stop comparing yourself to others | Dean Furness",https://www.youtube.com/watch?v=IOrmS8vJDQw,953K views,4 years ago,
Restoring human dignity at the US southern border | Norma Pimentel,https://www.youtube.com/watch?v=uXJ9_gWkEX0,49K views,4 years ago,
Why students should have mental health days | Hailey Hardcastle,https://www.youtube.com/watch?v=1qq7lDL-bzY,962K views,4 years ago,
A virus detection network to stop the next pandemic | Pardis Sabeti and Christian Happi,https://www.youtube.com/watch?v=moLzH50AVMk,51K views,4 years ago,
The US is addicted to incarceration. Here's how to break the cycle | Robin Steinberg,https://www.youtube.com/watch?v=cixIwyYkCEo,69K views,4 years ago,
What you need to know about face surveillance | Kade Crockford,https://www.youtube.com/watch?v=DAk-9LvYU1Q,142K views,4 years ago,
The mental health benefits of storytelling for health care workers | Laurel Braitman,https://www.youtube.com/watch?v=myqyrT81aYM,94K views,4 years ago,
"A COVID-19 ""exit"" strategy to end lockdown and reopen the economy | Uri Alon",https://www.youtube.com/watch?v=dx1HM5ZSs-Y,73K views,4 years ago,
The cost of workplace stress -- and how to reduce it | Rob Cooke,https://www.youtube.com/watch?v=QE8kNh52EeU&pp=0gcJCX4JAYcqIYzv,291K views,4 years ago,
How American and Chinese values shaped the coronavirus response | Huang Hung,https://www.youtube.com/watch?v=prUWMuG0cfY,118K views,4 years ago,
How we're using AI to discover new antibiotics | Jim Collins,https://www.youtube.com/watch?v=oxVzNcGP7M8,41K views,4 years ago,
How to rebuild the global economy | Kristalina Georgieva,https://www.youtube.com/watch?v=j_JxWI0_F9Q,66K views,4 years ago,
"A new way to ""grow"" islands and coastlines | Skylar Tibbits",https://www.youtube.com/watch?v=G_0UMcx7YlM,74K views,4 years ago,
"The injustice of ""policing for profit"" -- and how to end it | Dick M. Carpenter II",https://www.youtube.com/watch?v=7O6TTFgHVIk&pp=0gcJCX4JAYcqIYzv,62K views,4 years ago,
An evolutionary perspective on human health and disease | Lara Durgavich,https://www.youtube.com/watch?v=g3zrprEu_0Q,91K views,4 years ago,
The language of being human | Poet Ali,https://www.youtube.com/watch?v=UfWh3OHYbEM,224K views,4 years ago,
"Ebony Roberts and Shaka Senghor: How to co-parent as allies, not adversaries | TED",https://www.youtube.com/watch?v=YgAuFqEs6yk,56K views,4 years ago,
How to shift your mindset and choose your future | Tom Rivett-Carnac,https://www.youtube.com/watch?v=bNmRr-BYnxA&pp=0gcJCX4JAYcqIYzv,139K views,4 years ago,
Elizabeth Camarillo Gutierrez: What's missing from the American immigrant narrative | TED,https://www.youtube.com/watch?v=FVUkKKc3Vvk,115K views,4 years ago,
A global pandemic calls for global solutions | Larry Brilliant,https://www.youtube.com/watch?v=8bj0GR34XWc,66K views,4 years ago,
Racism has a cost for everyone | Heather C. McGhee,https://www.youtube.com/watch?v=eaCrsBtiYA4&pp=0gcJCX4JAYcqIYzv,232K views,4 years ago,
"How to spark your curiosity, scientifically | Nadya Mason",https://www.youtube.com/watch?v=OMDVTZ-ycaY,136K views,4 years ago,
"The wonders of the molecular world, animated | Janet Iwasa",https://www.youtube.com/watch?v=ppjXgm4t9ko,83K views,4 years ago,
The galactic recipe for a living planet | Karin Öberg,https://www.youtube.com/watch?v=wGGmzeCT8gU,60K views,4 years ago,
How understanding divorce can help your marriage | Jeannie Suk Gersen,https://www.youtube.com/watch?v=2g8BeujckJY,806K views,4 years ago,
"In uncertain times, think like a mother | Yifat Susskind",https://www.youtube.com/watch?v=bW941OpsnMM,112K views,4 years ago,
The intangible effects of walls | Alexandra Auer,https://www.youtube.com/watch?v=kmbui1xF8DE,69K views,4 years ago,
What it's really like to have autism | Ethan Lisi,https://www.youtube.com/watch?v=y4vurv9usYA,1.1M views,4 years ago,
